id,content,type
1751887401,"@theclairemarie I can't, I'm studying so I don't fail  Come over, I'll make u some tortellini or chicken or a chicken salad.",sadness
1695476482,@Nawarii22 ur welcome  u finished ur speech (typed it and written notes),enthusiasm
1695443473,listening to music  was kostet der fisch ?! xD my mathsteacher has choose the wrong job... that's wrong grammar but a real fact !!,empty
1753196208,@DelicatelyReal looool .. me 2 !! ana i will vote 7ag ele ye6le3ni taqa3od now,happiness
1957703662,"wow, serious hard time sleeping. on a decongestant and its keeping me wide awake. I JUST WANNA SLEEP",sadness
1962251977,"@julnas But then you might end up like that poor bus driver...  And, this is kinda weird, but I wish I was there today! :o",sadness
1753647046,"Making a mix! 22 minutes so far, aiming for 30 minutes  loving it so far!!!  DJ Sugarfree",love
1961485745,"@IzzyJ_Is_Here haha yeah i hate seeing him in pain so i do what I can.. and I send hugs to you too, hun! I hate seeing that youre unhappy",worry
1695136018,"@scottiejen Good luck Jen, all the best  Am sure it will be fine",worry
1694748099,School can blow me. He looks nice today thoughh.,worry
1957072896,missed iron chef,sadness
1964051921,Another lonely night?,empty
1960195679,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!",sadness
1752874116,@RetroRewind I know its a Block Party but would love to hear a DH original if you get a chance,neutral
1753330069,"@natzini Oh no, that's so annoying! I have the same problem - 14 thighs but 10-12 hips! I hope they catch up soon",worry
1753175720,@farewellcup thank you for the re-tweet,love
1965741023,@StaceMichelle I doubt I'll get one to be honest,worry
1957345815,Today feels like friday. Too bad its not,sadness
1695220253,@decadentluxe That's love.,love
1751610301,"@budceiling Sorry.  I'm a squirrellist, and I only talk to black or sliver squirrels.",fun
1694476667,@dzschille You're welcome.,neutral
1751034261,"about to head to the Strand, goodnight",neutral
1962569033,@SpinachPuffs yeeeeah . . . and it was in intro too  seen Empire top 100 computer games? http://www.empireonline.com...,happiness
1752021691,Eating some ice cream cake  its bomb!,surprise
1964383852,@looloojoju aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  xx,love
1753743789,Good morning to the world. Hope everyone is ok,happiness
1753159299,Jennnnnn richhhh wast to the ed,neutral
1752020317,What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via @paraboul),neutral
1965688043,"@mellalicious I have to call stevie to reschedule!!  I won a competition yesterday to the launch of sims 3 at Luna park, same day at 6pm",happiness
1964123511,Ouuchh! I hurt my index finger!! ahhhh,worry
1752671259,@AClockworkToad I told him TTT!,empty
1753275128,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",worry
1752617015,@temmy_ Sounds like you got a fan in Danstorce.,surprise
1965292361,@bobbiepen LMAO!!! Man I was so bummed when she stopped braiding,sadness
1695884575,@LadyonAcres when i have to make a decision like that i always choose Black.....,empty
1753178701,@akingbayo umm i like lucas and peyton  wbu ?,love
1964773448,@ashleygaskins  sowwy. Lover you,worry
1962432422,"@DEWz_PingPong Oh, so no male strippers then?  LMAO",surprise
1962862848,@Gleegirloz Life is too short. I know its slefish but i wish everybody would outlive ME,worry
1753710831,@pinkbunny69 o i c. i have no excuses i just love bein comfy,love
1751642861,"@SweetIsa it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness",relief
1753566062,"@noxhanti  LOL --&gt; don't mention it, my pleasure!!",happiness
1694437508,"@LeahJKelly Well, all I can do, is pray for you.....",worry
1751466716,Got some beautiful flowers and a mag subscription for Mother's Day  Spoilt! &lt;3,happiness
1694382017,"@Sazchik I'm in Devon this weekend! Cloudy, but dry.",happiness
1960151360,@KristinHolder aww i'm sad  i didn't get to go to your going away party!  stupid work!,sadness
1751987396,@eridge I was just thinking that,neutral
1962740076,"http://bit.ly/253ce  :: I got bit in the face by a doberman when I was four years old, I just wanted a kiss   My neighbor had about 13 ...",sadness
1753176422,is awake earlier than expected but is in a good mood and the sun is out,love
1965257464,fuck everything,surprise
1966267210,@ltyson yay asap lol awwh I miss our friday night happy hours even luna del sea and the &quot;boy&quot; hahahaha,worry
1964495131,"Yep, lost my bet to chris",sadness
1961475223,@tommcfly I'm starting to get really dizzy. Do a tour in the Philippines?  So we'd feel the bliss of knowing our efforts were worth it!,worry
1695107179,@catephoenix I'm thinking you deserve an award. A big shiny one.,happiness
1695341359,@Jamie_127 LOL Just remember how it was after my car accident,worry
1958103225,"@AdamBien good luck. An me waiting that they are online, can't be in #JavaONE this year",sadness
1753838071,"my girlfriend still likes sesame st, and so do I",fun
1694219962,"Ginger biscuits rule !!! (by the way, I urgently need weight scales  )",sadness
1695806045,@udupendra I'll keep that in mind when he gets tonked for 40 off his 4 overs.,enthusiasm
1751955677,@MoreDior if u can smell goodness all around you and energy of big city and pinch on butt feel real YES u are in Chicago,fun
1752919706,"@cherrytreerec hows the peas doin? if you meet them, tell them i said hello",enthusiasm
1960812644,@IamChrisMann I'm just sick of stupid guys but for a moment u make me believe not all of them suck then I get back to reality,sadness
1957751374,"At school, it's so boring",sadness
1695656348,"@gfalcone601 salt and vinegar, cheese and onion make your breathe smell lol  xx",neutral
1960871691,@Brookeleeadams Gutted you won't be on live office girls anymore,sadness
1964576627,"stupid Folkestone cinema is only showing Star Trek 3 times, damn them",sadness
1963814241,@michellecpa  ugh headache   i just wanna go home,worry
1753467354,and before i crash Grilled Chicken breast w/ reefried beans  Gnite Twitties,neutral
1960757422,"@HelloHolland noooo, why!!  what are you gonna do there? wandelweekend??",fun
1963212529,Salad from krogers...  I was hungry.,neutral
1961485460,"Oh PW, you done me wrong. The signing time in ur children's article are all wrong...and no Neil Gaiman?! You tease me.  #bea",sadness
1961687264,No twang photopass for tonite,worry
1965079552,is about to go to gymnastics! my last day with this class!,sadness
1752964886,@fiascowines good luck with the deer next weekend!! Hope it isn't too cold or snowy,love
1751358864,"@rawkinalien0917 i smell 'selos'. hihi  kidding. Uh, tsokay i guess. ;;) Pero diba.. FAITHFUL .. LOYAL.. )",neutral
1963110353,@jurisdiva its looking like the magic,happiness
1694550354,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,love
1752941763,@CaseLynn Not us as far as I know  hee hee. We're thinking a few more years first .,relief
1961463504,Rumbo a bachilleres,neutral
1753728016,@davidarchie needs to make plans to come back to uk! yest he made my year  love him xo,love
1752797815,excited to see my cousins this week.,fun
1957676144,staring at the sunshine through my office window!,happiness
1752258510,@Tyrese4ReaL hi (My Man) lOl I love you too... The song was clearer just had to turn my phone down,worry
1962177936,@bondsbustyblond We've just 16ï¿½C today&amp;cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!,love
1753330503,@biomedwiz miss u too. I'm still at a club...u know...west coast shit!,enthusiasm
1752505287,@Djsparkx lmao yeaa iight n u shuld put tha c.b flick up w. Panties on ur head .. juss a joke,fun
1694768529,Soon my new job starts  I'm so happy!,happiness
1753515831,"my first ruby app, let's see how far i get  #pww",neutral
1752226294,"exhausted, sore and sunburnt. but I'm really happy",happiness
1963004477,My ear are popping.,hate
1957655552,"All alone in this old house again.  Thanks for the net which keeps me alive and kicking! Whoever invented the net, i wanna kiss your hair!",fun
1957500630,@Knightpkf Yay! Thank you.. Feels like ur yelling at us   LOL,fun
1751574992,a chilled day  party tomorrow.,happiness
1753138605,"@chaosd1 I love you, baby",love
1960457865,@GothLitChic It's too nice to be inside,happiness
1751607912,spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!,love
1957649134,@arielleGore phaket.  what did anneliese want to do?,worry
1957339578,mmkayy TOTALLY going to bedd now. i mean it!! im only gonna get 3 hours of sleep tonight,worry
1752053720,at thee mall,neutral
1960864881,@aigulf,neutral
1753662445,home after spending a day catching up with my old pals,worry
1694687118,"@stephenfry I've made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it's for us, not you",fun
1965964238,@Gaylib1986 it was just areply on you facebook status that you were a little upset,worry
1751751751,@chupachupgirl Thanks.,neutral
1961751007,@unaffected @warpdesign @cianan @mikedelgado Byebye web buddies  The cubes look so sad... SRoach I had no idea you are BigToach.,worry
1752896454,"@RM16JB haha, yeahh. im still following u tho,",fun
1695767177,"@Nessepes if you register now, you'll be able to buy in pre-presale next year. Saturday's gonna be mayhem on internet, wake up early girl",fun
1751920998,watching @jtimberlake on SNL,neutral
1964982051,because it is too hot i am sleeping with the window open. just means all the noise will make me up early,empty
1750965202,@ATL_Da_Realest hehe hell. I'm finna qet to drankin DAMNIT.,worry
1957440078,"And apparently I misplaced my iPod, the 30 gb",sadness
1695411285,Today is Will's first baseball game!  GO BATS!,happiness
1961422360,My teeth and my eye hurt   someone make them feel better,worry
1957139613,@heresmyhello92 I don't think it was either. But I can't remember it.,neutral
1694437865,Still wide awake... fortunately I don't have to be up early.,relief
1693997778,&lt;3 KoRn... You guys are champions of the world,love
1694685992,@ShashiTharoor i hope such moments inspire you on your political journey back home. all the best,happiness
1753050181,The night is still young ;) &lt;3,surprise
1960500018,Back to reality... boo,sadness
1694145125,I AM OFFICIALLY CELEBRATING MY 400TH TWEET. Wow! I am so proud  Its great.,happiness
1960315113,is really wishing you would just let me go and let me fight this on my own...i'm tired of feeling like shit because of you!!!,sadness
1753616017,@RWA88 Yay thanks  and awwh no you will feel grand soon  #TwitterTaleover,love
1751000875,Getting ready for an early night tweeps!   Have a great one every 1,neutral
1753418236,Happy Mothers Day,love
1965069250,@Juicytots yay!! we'll all move!! sorry dh is being Grr...  xx,worry
1694727107,@Twinklybird Ace @ the exams!,empty
1752773624,"Psalm 82:6 I have said, You are gods; and all of you are children of the most High. Happy Mothers Day Momma",love
1751786386,Just got home from a day of pampering and shopping!!!! My white outfit is now totally complete,happiness
1694221255,i love the feeling of a finishing a 10 page paper,love
1960170962,Stuck in office till 5. It's so warm outside,sadness
1694128909,1 lovely one before waking up,happiness
1694666962,"@Amesox heyy dude, yuup thats it really hows your monday?  x",sadness
